text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
"ena ada အး 旨 Puluhan Tentara Israel Mati Tertimpa Bangunan Runtuh TIMES Indonesia TIMES TV Israel mengumumkan hari ini paling mematikan bagi pasukannya sejak invasi darat Gaza, karena 21 tentaranya mati kejatuhan bangunan yang runtuh oleh ledakkan bahan peledak yang mereka tanam di dalam sebuah bangunan berlantai dua di Jalur Gaza selatan, Senin (21/1/1024) kemarin.

Senin kemarin sebenarnya ada 24 orang tentara Israel yang mati. Tiga tentara lainnya mati karena pertempuran di kota Khan Younis di Gaza selatan

Ke 21 tentara Israel yang mati kejatuhan bangunan yang meledak itu, sedianya mereka bersiap memang akan meruntuhkan bangunan di Jalur Gaza selatan itu dengan bahan peledak.

Ada yang menduga meledaknya gedung itu kemungkinan oleh tembakan RPG dari militan Hamas. 

Kematian 21 tentara Israel ini adalah satu-satunya insiden paling mematikan sejak dimulainya serangan darat Israel di daerah kantong tersebut, dan menambah jumlah korban tewas militer dalam operasi tersebut menjadi 219 orang.

#TentaraIsrael #JalurGaza #Gaza #Palestina #Israel",ena ada အ 旨 puluhan tentara israel mati tertimpa bangunan runtuh times indonesia times tv israel mengumumkan hari ini paling mematikan bagi pasukannya sejak invasi darat gaza karena 21 tentaranya mati kejatuhan bangunan yang runtuh oleh ledakkan bahan peledak yang mereka tanam di dalam sebuah bangunan berlantai dua di jalur gaza selatan senin 21 1 1024 kemarin senin kemarin sebenarnya ada 24 orang tentara israel yang mati tiga tentara lainnya mati karena pertempuran di kota khan younis di gaza selatan ke 21 tentara israel yang mati kejatuhan bangunan yang meledak itu sedianya mereka bersiap memang akan meruntuhkan bangunan di jalur gaza selatan itu dengan bahan peledak ada yang menduga meledaknya gedung itu kemungkinan oleh tembakan rpg dari militan hamas kematian 21 tentara israel ini adalah satu satunya insiden paling mematikan sejak dimulainya serangan darat israel di daerah kantong tersebut dan menambah jumlah korban tewas militer dalam operasi tersebut menjadi 219 orang,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24678,harassment,normal,False,1.2801349501969455,1058,153
RT USER: Milanisti kampret URL,rt user milanisti kampret url,hate_speech,,hate_speech,,data,data.csv,12512,hate_speech,insult,False,1.9067167400111593,30,5
"Daku yang tuli atau Dikau yang bisu? Tak tahu, berdua Mana yang tentu",daku yang tuli atau dikau yang bisu tak tahu berdua mana yang tentu,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21185,harassment,normal,False,0.9289166460957319,69,13
As boleh kirim senjata u bantu israel kenapa negara lain tdk boleh krm bantuan senjata ke palestina. AS Kirim Kapal Perang & Jet Tempur Bantu Israel Serang Hamas,as boleh kirim senjata u bantu israel kenapa negara lain tdk boleh krm bantuan senjata ke palestina as kirim kapal perang jet tempur bantu israel serang hamas,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6565,harassment,normal,False,1.3094183919157774,161,28
@Nurhikm27894940 @McGyver2390 @katz_nadaHQ @antikadrunbang @Kappa_2023 @SpentaMainyu01 @AyaniMel @johnhomebapa @MashudulHAQ1945 @HabanglaliK @IkaSembiring13 @Karsono12732862 @Royedy6 @Amox1L1N @JinNonik @tdkistimewa @perbowo @JhontalJk @ScioCogitoCredo @Matahari_tmr @ajegilelu1 @BaimSuhadi @syekh_kyai_lmao @JokoPintar2 @rajenang @LonenyDragon @Alfatih007Mr @FeriSuryaSugia1 @novi_km @Valhallaah @Adiinotrino @katz_bornagain @halo_lentera @asasfuro @Greschinove @emanitaa18 @NasrulKohar @DiposuroP @ibn_sjamsu @PaijoKhentir @we_5jog @MelodiAsyik @MarioInferno @aditya_bp @Balistta @oktorivan @Dayak_strong @angling_darma18 @eko_is_oke @YanFx_TRade Orang kapir menuding untuk menutupi kebusukan ajaran kristen protestan dan katolik.,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION orang kapir menuding untuk menutupi kebusukan ajaran kristen protestan dan katolik,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25280,harassment,normal,False,0.9700374776934744,732,61
"Tak perlu lagi itu DPR/D, MPR , PRESIDEN, PEMERINTAH RI, APARAT POLRI & TNI ..! PERCUMA , KALIAN ITU HANYA JADI JONGOSNYA BAJINGAN CHINA KOMUNIS ASEING ...! KALIAN2 ITU HRS DI BUBARKAN , DI TANGKAP , DIADILI OLH YG PUNYA NEGARA YAITU BGS RKY INDONESIA PRIBUMI TULEN..!",tak perlu lagi itu dpr d mpr presiden pemerintah ri aparat polri tni percuma kalian itu hanya jadi jongosnya bajingan china komunis aseing kalian2 itu hrs di bubarkan di tangkap diadili olh yg punya negara yaitu bgs rky indonesia pribumi tulen,harassment,,"['0', '1', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2995,harassment,hate_speech,False,0.9646488946858656,268,47
Ledakan di Israel yang Disembunyikan,ledakan di israel yang disembunyikan,harassment,,"['0', '0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6119,harassment,normal,False,0.9287765216849238,36,5
"🏴🏴🏴 😂🤣😅 Pribumi bersusah payah melawan kolonial penjajah, setelah MERDEKA diklaim YAHUDI YAMAN merekalah yang pejuang, CINA lebih licik lagi, setelah MERDEKA membayar pejabat untuk menggusur pribumi. 2024 RI BUBARAN??? #KembaliKeAllah",pribumi bersusah payah melawan kolonial penjajah setelah merdeka diklaim yahudi yaman merekalah yang pejuang cina lebih licik lagi setelah merdeka membayar pejabat untuk menggusur pribumi 2024 ri bubaran,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,11887,normal,harassment,False,0.8206625987694199,234,31
Otoritas Filipina menuduh China melakukan “manuver berbahaya” di Laut China Selatan (LCS) yang disengketakan.,otoritas filipina menuduh china melakukan manuver berbahaya di laut china selatan lcs yang disengketakan,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10395,harassment,normal,False,1.5866114253393289,109,14
NERAKA SAHAJA TEMPAT PALING LAYAK BUAT GOLONGAN PELAKSANA DAN PENYOKONG ISRAEL NI. BARUA BETUL. PALING LAYAK DIHINA DAN DICERCA. FUCK YOU.,neraka sahaja tempat paling layak buat golongan pelaksana dan penyokong israel ni barua betul paling layak dihina dan dicerca fuck you,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17192,normal,harassment,False,0.9843379552004526,138,21
"kemarin itu fyp ku nikahan batak semua, trs drtd pagi fyp ku udh doa bapa kami katolik. curiga suamiku memang orang katolik mhihihi",kemarin itu fyp ku nikahan batak semua trs drtd pagi fyp ku udh doa bapa kami katolik curiga suamiku memang orang katolik mhihihi,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3604,harassment,normal,False,1.2285158530997218,131,23
"USER aku baru lahir langsung bisa makan nasi, gapake nete :)'",user aku baru lahir langsung bisa makan nasi gapake nete,normal,,normal,,data,data.csv,8399,normal,insult,False,0.9085976411502652,61,11
"""Bahwa sesungguhnya Kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu, maka penjajahan di atas dunia harus dihapuskan, karena tidak sesuai dengan perikemanusiaan dan perikeadilan""

Begitulah pembukaan UUD 45, pernyataan awal cita-cita luhur Republik Indonesia, yang paham betul menderitanya terjajah

Maka siapapun yang mendukung penjajah, dia tak layak menjadi Indonesia, bahkan bertentangan dengan fitrah manusia

Faktanya, Israel itu penjajah, pendatang haram yang mengambil paksa tanah Palestina, membunuhi penduduk aslinya sejak Inggris memberinya ruang di 1920

Entah sudah berapa ribu nyawa merenggang dibantai dengan sadis, baik dipertunjukkan terbuka, juga tertutup media dan berita

Pembantaian Shabra & Shatila, Haifa, Yerusalem, Mavi Marmara dan lainnya yang tak terhitung hingga saat ini

Hanya binatang dan manusia dengan level serendah itu yang diam dengan semua penjajahan, pembantaian dan kebiadaban Israel pada rakyat Palestina dan dunia, tapi menggonggong dan menyalak nyaring seolah Israel yang menjadi korban ketika rakyat Palestina melawan penjajahan dan pendudukan tanah dan hidup mereka

Maka perlawanan Hamas dan rakyat Palestina pada saat ini adalah sebuah keberanian dan kebenaran, didasarkan cita-cita luhur ingin merdeka, sebagaimana Indonesia dulu kala, karenanya wajib didukung oleh semua manusia merdeka lainnya

Dalam hal ini, diam pun bukan pilihan, sebab kita mendiamkan kedzaliman yang berkepanjangan, maka minimal kita memberikan doa dan dukungan pada saudara-saudara kita di Palestina

Seharusnya semua negera merdeka bergerak mewujudkan kemerdekaan Palestina, mengusir penjajah Israel dari sana. Terlebih negeri Muslim, yang memiliki tanggungjawab aqidah

Bismillah, semoga Allah kuatkan saudara-saudara kita di Palestina, dan bagi kita, semampu mungkin membantu saudara-saudara kita di sana, meski lewat doa semata ""Bahwa sesungguhnya Kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu, maka penjajahan di atas dunia harus dihapuskan, karena tidak sesuai dengan perikemanusiaan dan perikeadilan""

Begitulah pembukaan UUD 45, pernyataan awal cita-cita luhur Republik Indonesia, yang paham betul menderitanya terjajah

Maka siapapun yang mendukung penjajah, dia tak layak menjadi Indonesia, bahkan bertentangan dengan fitrah manusia

Faktanya, Israel itu penjajah, pendatang haram yang mengambil paksa tanah Palestina, membunuhi penduduk aslinya sejak Inggris memberinya ruang di 1920

Entah sudah berapa ribu nyawa merenggang dibantai dengan sadis, baik dipertunjukkan terbuka, juga tertutup media dan berita

Pembantaian Shabra & Shatila, Haifa, Yerusalem, Mavi Marmara dan lainnya yang tak terhitung hingga saat ini

Hanya binatang dan manusia dengan level serendah itu yang diam dengan semua penjajahan, pembantaian dan kebiadaban Israel pada rakyat Palestina dan dunia, tapi menggonggong dan menyalak nyaring seolah Israel yang menjadi korban ketika rakyat Palestina melawan penjajahan dan pendudukan tanah dan hidup mereka

Maka perlawanan Hamas dan rakyat Palestina pada saat ini adalah sebuah keberanian dan kebenaran, didasarkan cita-cita luhur ingin merdeka, sebagaimana Indonesia dulu kala, karenanya wajib didukung oleh semua manusia merdeka lainnya

Dalam hal ini, diam pun bukan pilihan, sebab kita mendiamkan kedzaliman yang berkepanjangan, maka minimal kita memberikan doa dan dukungan pada saudara-saudara kita di Palestina

Seharusnya semua negera merdeka bergerak mewujudkan kemerdekaan Palestina, mengusir penjajah Israel dari sana. Terlebih negeri Muslim, yang memiliki tanggungjawab aqidah

Bismillah, semoga Allah kuatkan saudara-saudara kita di Palestina, dan bagi kita, semampu mungkin membantu saudara-saudara kita di sana, meski lewat doa semata",bahwa sesungguhnya kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu maka penjajahan di atas dunia harus dihapuskan karena tidak sesuai dengan perikemanusiaan dan perikeadilan begitulah pembukaan uud 45 pernyataan awal cita cita luhur republik indonesia yang paham betul menderitanya terjajah maka siapapun yang mendukung penjajah dia tak layak menjadi indonesia bahkan bertentangan dengan fitrah manusia faktanya israel itu penjajah pendatang haram yang mengambil paksa tanah palestina membunuhi penduduk aslinya sejak inggris memberinya ruang di 1920 entah sudah berapa ribu nyawa merenggang dibantai dengan sadis baik dipertunjukkan terbuka juga tertutup media dan berita pembantaian shabra shatila haifa yerusalem mavi marmara dan lainnya yang tak terhitung hingga saat ini hanya binatang dan manusia dengan level serendah itu yang diam dengan semua penjajahan pembantaian dan kebiadaban israel pada rakyat palestina dan dunia tapi menggonggong dan menyalak nyaring seolah israel yang menjadi korban ketika rakyat palestina melawan penjajahan dan pendudukan tanah dan hidup mereka maka perlawanan hamas dan rakyat palestina pada saat ini adalah sebuah keberanian dan kebenaran didasarkan cita cita luhur ingin merdeka sebagaimana indonesia dulu kala karenanya wajib didukung oleh semua manusia merdeka lainnya dalam hal ini diam pun bukan pilihan sebab kita mendiamkan kedzaliman yang berkepanjangan maka minimal kita memberikan doa dan dukungan pada saudara saudara kita di palestina seharusnya semua negera merdeka bergerak mewujudkan kemerdekaan palestina mengusir penjajah israel dari sana terlebih negeri muslim yang memiliki tanggungjawab aqidah bismillah semoga allah kuatkan saudara saudara kita di palestina dan bagi kita semampu mungkin membantu saudara saudara kita di sana meski lewat doa semata bahwa sesungguhnya kemerdekaan itu ialah hak segala bangsa dan oleh sebab itu maka penjajahan di atas dunia harus dihapuskan karena tidak sesuai dengan perikemanusiaan dan perikeadilan begitulah pembukaan uud 45 pernyataan awal cita cita luhur republik indonesia yang paham betul menderitanya terjajah maka siapapun yang mendukung penjajah dia tak layak menjadi indonesia bahkan bertentangan dengan fitrah manusia faktanya israel itu penjajah pendatang haram yang mengambil paksa tanah palestina membunuhi penduduk aslinya sejak inggris memberinya ruang di 1920 entah sudah berapa ribu nyawa merenggang dibantai dengan sadis baik dipertunjukkan terbuka juga tertutup media dan berita pembantaian shabra shatila haifa yerusalem mavi marmara dan lainnya yang tak terhitung hingga saat ini hanya binatang dan manusia dengan level serendah itu yang diam dengan semua penjajahan pembantaian dan kebiadaban israel pada rakyat palestina dan dunia tapi menggonggong dan menyalak nyaring seolah israel yang menjadi korban ketika rakyat palestina melawan penjajahan dan pendudukan tanah dan hidup mereka maka perlawanan hamas dan rakyat palestina pada saat ini adalah sebuah keberanian dan kebenaran didasarkan cita cita luhur ingin merdeka sebagaimana indonesia dulu kala karenanya wajib didukung oleh semua manusia merdeka lainnya dalam hal ini diam pun bukan pilihan sebab kita mendiamkan kedzaliman yang berkepanjangan maka minimal kita memberikan doa dan dukungan pada saudara saudara kita di palestina seharusnya semua negera merdeka bergerak mewujudkan kemerdekaan palestina mengusir penjajah israel dari sana terlebih negeri muslim yang memiliki tanggungjawab aqidah bismillah semoga allah kuatkan saudara saudara kita di palestina dan bagi kita semampu mungkin membantu saudara saudara kita di sana meski lewat doa semata,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2586,normal,harassment,False,0.9170512499964908,3727,500
USER Tienteuus dong kak .. yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu .. mursidah deh ah',user tienteuus dong kak yakali ekeu kek yey yg tiap ngobrol sama orang ngajak eue mulu mursidah deh ah,normal,,normal,,data,data.csv,11910,normal,insult,False,1.2601256427112353,109,21
"Gapapa kecil tapi bisa nyiksa kamu sampai puas nangis"" 🤭 Avail ya scene bdsm sore ini 🥰❣️ Tebet area. Tolong bgt jangan tanya RR lagi. Rate n Rule udah ada diprofilku ❣️ #availjakartaselatan #mistressjakarta #timnasday LGBT Adakami CCTV Selasa Umur 22 IOS 17 #diiket",gapapa kecil tapi bisa nyiksa kamu sampai puas nangis avail ya scene bdsm sore ini tebet area tolong bgt jangan tanya rr lagi rate n rule udah ada diprofilku lgbt adakami cctv selasa umur 22 ios 17,harassment,,"['1', '1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4883,harassment,normal,False,0.9034312889544853,266,44
"USER Ancaman bom dari mata sipit, juga lucu2an ya... ?\n\n#LUCULUCUAN'",user ancaman bom dari mata sipit juga lucu2an ya n n,hate_speech,,hate_speech,,data,data.csv,6178,hate_speech,normal,False,1.1456216660063092,70,10
anakanak tidak akan pernah belajar bahwa setiap kali mereka melakukan sesuatu untuk mengganggu saya seperti ini lebih banyak orang belajar tentang pekerjaan saya untuk menghentikan pelecehan,anakanak tidak akan pernah belajar bahwa setiap kali mereka melakukan sesuatu untuk mengganggu saya seperti ini lebih banyak orang belajar tentang pekerjaan saya untuk menghentikan pelecehan,normal,,not_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1390,normal,hate_speech,False,1.0445815594336294,190,26
MS Ka'ban : Tanah Jakarta sekarang sudah 87 persen dikuasai Cina,ms ka ban tanah jakarta sekarang sudah 87 persen dikuasai cina,hate_speech,,hate_speech,,data,data.csv,2188,hate_speech,normal,False,0.8166339012099225,64,11
Terbukti Hanya Ganjar Pranowo yang Berani Membela Kemerdekaan Palestina. Yahudi Gibran Saw X Hamas Kamis Gaza Niall Horan Israel,terbukti hanya ganjar pranowo yang berani membela kemerdekaan palestina yahudi gibran saw x hamas kamis gaza niall horan israel,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,22431,harassment,normal,False,0.8791104376464105,128,19
Politisi berpengaruh *meraih suara masyarakat* untuk memilih ganjar; 1. *Adian Napitupulu* 2. *Puan Maharani* <Jawa Tengah> 3. *Haris Pertama* <Pemuda> *Organ* Relawan Relawan yang menjadi *mesin* penyempurna ada sekitar *1000 lebih* 1 *Organ* perkuat 100.000 suara 1000 x 100.000 = 100 juta. *50 %* + *Satu Persen* Semangat Fokus Menangkan Ganjar Mahfud Orang Baik Suka Orang Baik Coblos No 3 Menang Menang Menang 🖐🏽🖐🏽 🇲🇨🇲🇨🇲🇨 Farhan Alfatihi Allah ❤️❤️❤️❤️ SALAM SATU KOMANDO,politisi berpengaruh meraih suara masyarakat untuk memilih ganjar 1 adian napitupulu 2 puan maharani 3 haris pertama organ relawan relawan yang menjadi mesin penyempurna ada sekitar 1000 lebih 1 organ perkuat 100 000 suara 1000 x 100 000 100 juta 50 satu persen semangat fokus menangkan ganjar mahfud orang baik suka orang baik coblos no 3 menang menang menang farhan alfatihi allah salam satu komando,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10220,harassment,normal,False,0.8515308040356441,476,72
"""Sedang terjadi pelanggaran Ham berat di Israel dan Palestina. Gila ini!"" Lha, kamu saja dukung Capres pelanggar Ham. M",sedang terjadi pelanggaran ham berat di israel dan palestina gila ini lha kamu saja dukung capres pelanggar ham m,harassment,,"['0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,919,harassment,normal,False,1.1107512476971428,119,19
"WHO: Rumah Sakit Al Shifa di Gaza Terkepung, Dihujani Bom Penjajah Israel",who rumah sakit al shifa di gaza terkepung dihujani bom penjajah israel,harassment,,"['0', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,9973,harassment,normal,False,0.9823030638878629,73,12
Odgj (orang dengan genetik javier),odgj orang dengan genetik javier,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3230,normal,harassment,False,1.0347468943839395,34,5
hal ini juga mengajarkan bagaimana untuk bercinta dengan anak berusia tahun seperti ayesha cara mohammad mengajarkan bagaimana kaffir akan pergi ke neraka karena ajaran quran hanya melihat isis dan organisasi teroris lainnya dalam pembuatan,hal ini juga mengajarkan bagaimana untuk bercinta dengan anak berusia tahun seperti ayesha cara mohammad mengajarkan bagaimana kaffir akan pergi ke neraka karena ajaran quran hanya melihat isis dan organisasi teroris lainnya dalam pembuatan,hate_speech,,religion,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,2070,hate_speech,harassment,False,0.8163069927605878,240,34
i miss the days where i could be more of an asshole,i miss the days where i could be more of an asshole,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1729,harassment,normal,False,0.9834090363120135,51,12
Hastag terkini! Israel | Gaza | Karni Ilyas | Yahudi | Pagii | Khilaf | WE LOVE YOU TAEHYUNG | Iran | jeno renjun | Alwi | Israhell | Haaland | Kompas | Allahu Akbar | WE ARE SO PROUD OF YOU | We Are One Rebecca | Perang | Romcom,hastag terkini israel gaza karni ilyas yahudi pagii khilaf we love you taehyung iran jeno renjun alwi israhell haaland kompas allahu akbar we are so proud of you we are one rebecca perang romcom,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,7595,harassment,normal,False,0.8315054284029927,229,51
"@Amox1L1N @jacobson19_ Trs bela sapa pir ... udah ngaku aja ,,,, gak bela zionis gab bela hamas ?? Udah ngaku aje biyar jlas bersikap",USER_MENTION USER_MENTION trs bela sapa pir udah ngaku aja gak bela zionis gab bela hamas udah ngaku aje biyar jlas bersikap,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,25171,normal,harassment,False,0.936392042632285,133,24
"Warta Ekonomi co. id PerspekBauB Ekonomi Barang Impor Israel di Indonesia 80 78,4 60,3 Rp Dalam Miliar Rupiah 40 47,5 Rp Rp 22,5 14,1 Rp 13,6 Rp Rp Mesin Perkakas Mesin Alat Optik Kimia (Alat Mekanik) (Alat lek) (Anorganik)  Kimia (Organik) Sumber: Badam Pusat Statistika 2023 Walaupun tak mempunyai hubungan diplomatik, ternyata Indonesia cukup aktif menjalin perdangangan dengan Israel lho!

Dikutip dari data Badan Pusat Statistika, Per Januari hingga Oktober 2023, impor Indonesia dari Israel mencapai US$ 16.925.950. Komoditas yang paling banyak diimpor di antaranya mesin dan pesawat mekanik; perkakas, perangkat potong; serta mesin dan peralatan listrik.

#wartaekonomi #infografis #impor #Israel #Indonesia",warta ekonomi co id perspekbaub ekonomi barang impor israel di indonesia 80 78 4 60 3 rp dalam miliar rupiah 40 47 5 rp rp 22 5 14 1 rp 13 6 rp rp mesin perkakas mesin alat optik kimia alat mekanik alat lek anorganik kimia organik sumber badam pusat statistika 2023 walaupun tak mempunyai hubungan diplomatik ternyata indonesia cukup aktif menjalin perdangangan dengan israel lho dikutip dari data badan pusat statistika per januari hingga oktober 2023 impor indonesia dari israel mencapai us 16 925 950 komoditas yang paling banyak diimpor di antaranya mesin dan pesawat mekanik perkakas perangkat potong serta mesin dan peralatan listrik,harassment,,"['0', '0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10265,harassment,normal,False,2.022202453118817,714,102
ISRAEL ada agama KRISTEN .. YAHUDI ... KOMUNIS,israel ada agama kristen yahudi komunis,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,3644,harassment,normal,False,0.8464927271680904,46,8
USER Gak begitu my habi bani switi darling',user gak begitu my habi bani switi darling,normal,,normal,,data,data.csv,2082,normal,hate_speech,False,0.9063238091684576,43,8
RT USER: https:// #ngentoto #mememk #lonte #lempung #kontol #crottt #jembut # pecuh URL,rt user pecuh url,insult,,insult,,data,data.csv,5089,insult,hate_speech,False,1.5379478567210225,87,13
MasyaAllah Alhamdulillah B 🤲😔 --- Follow our page Tabligh Islam Ahmadiyah Ahmadiyya now to get more Knowledge & News about True Islamic Revivals carried out by the Promised Messiah & Imam Mahdi(as) and his Jamaat.,masyaallah alhamdulillah b follow our page tabligh islam ahmadiyah ahmadiyya now to get more knowledge news about true islamic revivals carried out by the promised messiah imam mahdi as and his jamaat,harassment,,"['0', '0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5773,harassment,normal,False,1.0086356401444405,213,35
Mamah khawatir Indonesia diserang Israel 😔,mamah khawatir indonesia diserang israel,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,12748,normal,harassment,False,0.8736652794345471,42,6
wahh gila sihhh! EMANG BOLEH SEKEREN INI? 3D MV IS HERE 3D BY JUNGKOOK OUT NOW #JungKook_3D #Jungkook3D #JungKook,wahh gila sihhh emang boleh sekeren ini 3d mv is here 3d by jungkook out now,harassment,,"['1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,19252,harassment,normal,False,1.0542349790062708,113,19
USER kamu silit ardhog\xe2\x99\xa5\xef\xb8\x8f',user kamu silit ardhog xe2 x99 xa5 xef xb8 x8f,hate_speech,,hate_speech,,data,data.csv,8014,hate_speech,insult,False,1.1218469114593304,47,4
"NEWS UPDATE kumparan Serangan Israel hantam Gereja Santo Porfiri yang lagi lindungi warga Islam di Gaza, 8 orang tewas. Serangan Israel di Gaza pada Kamis (19/10) menghantam sebuah gereja ortodoks. Tempat ibadah itu dipakai tempat berlindung warga Muslim dan Kristen di Gaza.

Keterangan Kementerian Dalam Negeri Hamas serangan Israel menyebabkan beberapa orang tewas dan terluka. AFP

Baca info selengkapnya di link bio. Jangan lupa follow Instagram @kumparancom untuk berita menarik lainnya!⁠

#newsupdate #update #news #oneliner #gaza #israel #infoterkini #berita #beritaterkini #kumparan",news update kumparan serangan israel hantam gereja santo porfiri yang lagi lindungi warga islam di gaza 8 orang tewas serangan israel di gaza pada kamis 19 10 menghantam sebuah gereja ortodoks tempat ibadah itu dipakai tempat berlindung warga muslim dan kristen di gaza keterangan kementerian dalam negeri hamas serangan israel menyebabkan beberapa orang tewas dan terluka afp baca info selengkapnya di link bio jangan lupa follow instagram USER_MENTION untuk berita menarik lainnya,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1491,harassment,normal,False,1.0855298224698586,591,81
"BORAK DaIdY Rakyat Palestin dilarang tadah air hujan sebab hak milik Israel Sumber: .vd Miller Kita cari sama sama orang ini di padang mahshar, kita jorokin dia ke neraka bareng bareng. 🤬",borak daidy rakyat palestin dilarang tadah air hujan sebab hak milik israel sumber vd miller kita cari sama sama orang ini di padang mahshar kita jorokin dia ke neraka bareng bareng,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2349,normal,harassment,False,0.9807088963608263,187,32
"Biden bersama UK, Prancis, Jerman udah menyatakan dukung Israel ""kiamat was coming true""",biden bersama uk prancis jerman udah menyatakan dukung israel kiamat was coming true,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16657,normal,harassment,False,1.0749761094174848,88,13
bagaimana ak tdk gila kalo dinyanyiin ini,bagaimana ak tdk gila kalo dinyanyiin ini,harassment,,"['0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10184,harassment,normal,False,1.073814428652774,41,7
